order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2017-6-15,102,20523,308,404,offline,803,91,0,Summer,mid,0,2017
2017-6-15,102,21095,308,404,offline,2304,17,0,Summer,mid,0,2017
2017-6-15,102,20665,308,404,offline,594,186,0,Summer,mid,0,2017
2017-6-15,102,21314,308,404,offline,777,19,0,Summer,mid,0,2017
2017-6-15,102,21088,301,405,offline,1115,17,0,Summer,mid,0,2017
2017-6-15,102,21731,301,405,offline,447,17,0,Summer,mid,0,2017
2017-6-15,102,21050,302,408,offline,1331,11,0,Summer,mid,0,2017
2017-6-15,102,20875,302,408,offline,1106,25,0,Summer,mid,0,2017
2017-6-15,102,20791,302,408,offline,933,23,0,Summer,mid,0,2017
2017-6-15,102,20973,306,407,offline,550,209,0,Summer,mid,0,2017
2017-6-15,102,20283,306,407,offline,628,227,0,Summer,mid,0,2017
2017-6-15,103,20795,307,403,offline,367,109,0,Summer,mid,0,2017
2017-6-15,103,20227,308,404,offline,1125,52,0,Summer,mid,0,2017
2017-6-15,103,20840,303,401,offline,2368,14,0,Summer,mid,0,2017
2017-6-15,102,20875,302,408,offline,1102,24,0,Summer,mid,0,2017
2017-6-15,102,21238,308,404,offline,1490,30,0,Summer,mid,0,2017
2017-6-15,102,21203,306,407,offline,932,184,0,Summer,mid,0,2017
2017-6-15,102,20014,307,403,offline,376,151,0,Summer,mid,0,2017
2017-6-15,102,22047,306,407,offline,1049,102,0,Summer,mid,0,2017
2017-6-15,103,21644,303,401,offline,231,24,0,Summer,mid,0,2017
2017-6-15,102,20729,306,407,offline,1098,55,0,Summer,mid,0,2017
2017-6-15,102,22054,302,408,offline,805,205,0,Summer,mid,0,2017
2017-6-15,102,20875,302,408,offline,1117,27,0,Summer,mid,0,2017
2017-6-15,102,20973,306,407,offline,576,554,0,Summer,mid,0,2017
2017-6-15,102,20973,306,407,offline,565,38,0,Summer,mid,0,2017
2017-6-15,102,20414,308,404,offline,1477,15,0,Summer,mid,0,2017
2017-6-15,102,21271,306,407,offline,497,444,0,Summer,mid,0,2017
2017-6-15,102,20501,306,407,offline,732,204,0,Summer,mid,0,2017
2017-6-15,102,21203,306,407,offline,940,57,0,Summer,mid,0,2017
2017-6-15,102,22054,302,408,offline,808,26,0,Summer,mid,0,2017
2017-6-15,102,20109,302,408,offline,759,13,0,Summer,mid,0,2017
2017-6-15,102,21625,302,408,offline,1167,21,0,Summer,mid,0,2017
2017-6-15,102,20553,302,408,offline,615,47,0,Summer,mid,0,2017
2017-6-15,102,21165,302,408,offline,641,133,0,Summer,mid,0,2017
2017-6-15,102,21394,306,407,offline,688,23,0,Summer,mid,0,2017
2017-6-15,103,21909,303,401,offline,2728,17,0,Summer,mid,0,2017
2017-6-15,103,20531,307,403,offline,1177,43,0,Summer,mid,0,2017
2017-6-15,103,21462,308,404,offline,2390,64,0,Summer,mid,0,2017
2017-6-15,103,20014,307,403,offline,372,56,0,Summer,mid,0,2017
2017-6-15,103,20704,307,403,offline,519,43,0,Summer,mid,0,2017
2017-6-15,103,21462,308,404,offline,2406,22,0,Summer,mid,0,2017
2017-6-15,103,21238,308,404,offline,1487,41,0,Summer,mid,0,2017
2017-6-15,103,20523,308,404,offline,788,27,0,Summer,mid,0,2017
2017-6-15,103,20389,302,408,offline,1103,52,0,Summer,mid,0,2017
2017-6-15,103,21681,302,408,offline,1212,103,0,Summer,mid,0,2017
2017-6-15,103,20224,307,403,offline,656,47,0,Summer,mid,0,2017
2017-6-15,103,20704,307,403,offline,502,86,0,Summer,mid,0,2017
2017-6-15,103,20414,308,404,offline,1455,28,0,Summer,mid,0,2017
2017-6-15,103,21435,308,404,offline,408,32,0,Summer,mid,0,2017
2017-6-15,103,20016,303,401,offline,793,84,0,Summer,mid,0,2017
2017-6-15,103,20586,306,407,offline,1041,96,0,Summer,mid,0,2017
2017-6-15,102,21271,306,407,offline,487,206,0,Summer,mid,0,2017
2017-6-15,102,20920,306,407,offline,423,109,0,Summer,mid,0,2017
2017-6-15,102,20813,302,408,offline,880,129,0,Summer,mid,0,2017
2017-6-15,103,21809,307,403,offline,517,22,0,Summer,mid,0,2017
2017-6-15,103,20654,307,403,offline,862,98,0,Summer,mid,0,2017
2017-6-15,103,20654,307,403,offline,876,25,0,Summer,mid,0,2017
2017-6-15,102,20414,308,404,offline,1463,64,0,Summer,mid,0,2017
2017-6-15,103,20523,308,404,offline,772,167,0,Summer,mid,0,2017
2017-6-15,103,21095,308,404,offline,2269,30,0,Summer,mid,0,2017
2017-6-15,103,21314,308,404,offline,767,101,0,Summer,mid,0,2017
2017-6-15,103,20210,302,408,offline,1026,56,0,Summer,mid,0,2017
2017-6-15,103,21549,307,403,offline,387,358,0,Summer,mid,0,2017
2017-6-15,103,20089,307,403,offline,816,4,0,Summer,mid,0,2017
2017-6-15,103,22017,301,405,offline,696,7,0,Summer,mid,0,2017
2017-6-15,103,21425,307,403,offline,468,13,0,Summer,mid,0,2017
2017-6-15,102,20226,303,401,offline,911,50,0,Summer,mid,0,2017
2017-6-15,102,20688,303,401,offline,1363,10,0,Summer,mid,0,2017
2017-6-15,102,20840,303,401,offline,2353,16,0,Summer,mid,0,2017
2017-6-15,102,21909,303,401,offline,2732,8,0,Summer,mid,0,2017
2017-6-15,102,20135,303,401,offline,772,9,0,Summer,mid,0,2017
2017-6-15,102,20014,307,403,offline,365,51,0,Summer,mid,0,2017
2017-6-15,102,21185,307,403,offline,969,27,0,Summer,mid,0,2017
2017-6-15,102,21809,307,403,offline,515,102,0,Summer,mid,0,2017
2017-6-15,102,20076,303,401,offline,1250,16,0,Summer,mid,0,2017
2017-6-15,101,20414,308,404,offline,1494,187,0,Summer,mid,0,2017
2017-6-15,101,20501,306,407,offline,754,24,0,Summer,mid,0,2017
2017-6-15,101,21221,306,407,offline,1523,42,0,Summer,mid,0,2017
2017-6-15,101,20973,306,407,offline,570,459,0,Summer,mid,0,2017
2017-6-15,101,21853,306,407,offline,1661,7,0,Summer,mid,0,2017
2017-6-15,101,21271,306,407,offline,509,13,0,Summer,mid,0,2017
2017-6-15,101,20584,306,407,offline,849,4,0,Summer,mid,0,2017
2017-6-15,101,20586,306,407,offline,1059,8,0,Summer,mid,0,2017
2017-6-15,101,21221,306,407,offline,1557,9,0,Summer,mid,0,2017
