order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2015-11-01,102,21121,305,412,offline,250,31,0,Autumn,begin,0,
2015-11-01,102,20694,305,412,offline,1408,9,0,Autumn,begin,0,
2015-11-01,102,20140,305,412,offline,890,12,0,Autumn,begin,0,
2015-11-01,102,21379,305,412,offline,985,8,0,Autumn,begin,0,
2015-11-01,102,21987,305,412,offline,559,13,0,Autumn,begin,0,
2015-11-01,102,20912,305,412,offline,458,17,0,Autumn,begin,0,
2015-11-01,102,20662,305,412,offline,226,65,0,Autumn,begin,0,
2015-11-01,105,20194,305,412,online,202,97,0,Autumn,begin,0,
2015-11-01,101,20589,303,401,offline,804,21,0,Autumn,begin,0,
2015-11-01,105,22080,306,407,online,643,270,0,Autumn,begin,0,
2015-11-01,101,20323,305,412,offline,101,401,0,Autumn,begin,0,
2015-11-01,101,21587,305,412,offline,567,65,0,Autumn,begin,0,
2015-11-01,101,21598,305,412,offline,455,95,0,Autumn,begin,0,
2015-11-01,101,22032,305,412,offline,214,655,0,Autumn,begin,0,
2015-11-01,101,20132,305,412,offline,278,444,0,Autumn,begin,0,
2015-11-01,102,20302,305,412,offline,377,31,0,Autumn,begin,0,
2015-11-01,105,22031,305,412,online,278,23,0,Autumn,begin,0,
2015-11-01,102,21484,305,412,offline,298,38,0,Autumn,begin,0,
2015-11-01,101,21271,306,407,offline,462,256,0,Autumn,begin,0,
2015-11-01,102,20189,305,412,offline,236,34,0,Autumn,begin,0,
2015-11-01,102,21703,305,412,offline,404,23,0,Autumn,begin,0,
2015-11-01,101,20279,306,407,offline,654,106,0,Autumn,begin,0,
2015-11-01,101,20260,306,407,offline,615,109,0,Autumn,begin,0,
2015-11-01,101,21162,306,407,offline,756,103,0,Autumn,begin,0,
2015-11-01,101,21028,306,407,offline,1106,36,0,Autumn,begin,0,
2015-11-01,101,20916,306,407,offline,499,102,0,Autumn,begin,0,
2015-11-01,101,20285,305,412,offline,197,208,0,Autumn,begin,0,
2015-11-01,101,20584,306,407,offline,789,103,0,Autumn,begin,0,
2015-11-01,101,22035,305,412,offline,2004,15,0,Autumn,begin,0,
2015-11-01,101,20020,305,412,offline,1917,14,0,Autumn,begin,0,
2015-11-01,102,20323,305,412,offline,99,39,0,Autumn,begin,0,
