order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2016-09-01,102,21379,305,412,offline,1023,6,0,Autumn,begin,0,2016
2016-09-01,102,20662,305,412,offline,232,27,0,Autumn,begin,0,2016
2016-09-01,102,20483,305,412,offline,321,102,0,Autumn,begin,0,2016
2016-09-01,102,20457,305,412,offline,160,8,0,Autumn,begin,0,2016
2016-09-01,102,21703,305,412,offline,431,7,0,Autumn,begin,0,2016
2016-09-01,102,20323,305,412,offline,94,25,0,Autumn,begin,0,2016
2016-09-01,102,20457,305,412,offline,164,302,0,Autumn,begin,0,2016
2016-09-01,102,21485,305,412,offline,451,10,0,Autumn,begin,0,2016
2016-09-01,102,21485,305,412,offline,445,14,0,Autumn,begin,0,2016
2016-09-01,101,20545,305,412,offline,87,1002,0,Autumn,begin,0,2016
2016-09-01,104,21801,301,405,online,863,240,0,Autumn,begin,0,2016
2016-09-01,105,20527,303,406,offline,1706,38,0,Autumn,begin,0,2016
2016-09-01,104,20935,304,409,offline,1119,35,0,Autumn,begin,0,2016
2016-09-01,105,20183,303,401,online,1297,16,0,Autumn,begin,0,2016
2016-09-01,105,20355,303,401,online,1070,19,0,Autumn,begin,0,2016
2016-09-01,105,21476,303,401,online,1677,25,0,Autumn,begin,0,2016
2016-09-01,105,21960,303,401,online,1009,26,0,Autumn,begin,0,2016
2016-09-01,105,20086,303,401,online,584,67,0,Autumn,begin,0,2016
2016-09-01,105,20798,303,401,online,1179,321,0,Autumn,begin,0,2016
2016-09-01,105,20445,303,401,online,638,308,0,Autumn,begin,0,2016
2016-09-01,105,21583,305,412,online,1504,9,0,Autumn,begin,0,2016
2016-09-01,105,20396,305,412,online,435,5,0,Autumn,begin,0,2016
2016-09-01,105,20206,305,412,online,885,10,0,Autumn,begin,0,2016
2016-09-01,105,20743,305,412,online,355,3,0,Autumn,begin,0,2016
2016-09-01,105,20352,305,412,online,515,11,0,Autumn,begin,0,2016
2016-09-01,105,20152,305,412,online,191,114,0,Autumn,begin,0,2016
2016-09-01,105,21598,305,412,online,534,7,0,Autumn,begin,0,2016
2016-09-01,105,21587,305,412,online,715,8,0,Autumn,begin,0,2016
2016-09-01,105,20415,305,412,online,883,12,0,Autumn,begin,0,2016
2016-09-01,105,21701,306,407,online,1560,9,0,Autumn,begin,0,2016
2016-09-01,104,20416,301,405,online,730,56,0,Autumn,begin,0,2016
2016-09-01,104,21961,308,404,online,1501,55,0,Autumn,begin,0,2016
2016-09-01,104,20763,308,404,online,981,24,0,Autumn,begin,0,2016
2016-09-01,104,21524,307,403,online,369,204,0,Autumn,begin,0,2016
2016-09-01,104,20491,307,403,online,520,50,0,Autumn,begin,0,2016
2016-09-01,104,21061,308,404,online,951,325,0,Autumn,begin,0,2016
2016-09-01,101,21068,305,412,offline,273,105,0,Autumn,begin,0,2016
2016-09-01,102,21920,305,412,offline,764,13,0,Autumn,begin,0,2016
2016-09-01,102,20656,305,412,offline,403,20,0,Autumn,begin,0,2016
2016-09-01,102,21485,305,412,offline,433,89,0,Autumn,begin,0,2016
2016-09-01,102,20388,305,412,offline,254,81,0,Autumn,begin,0,2016
2016-09-01,102,20879,305,412,offline,496,54,0,Autumn,begin,0,2016
2016-09-01,102,20305,305,412,offline,669,27,0,Autumn,begin,0,2016
2016-09-01,102,21518,305,412,offline,428,22,0,Autumn,begin,0,2016
2016-09-01,102,20702,305,412,offline,301,22,0,Autumn,begin,0,2016
2016-09-01,102,22046,305,412,offline,1215,18,0,Autumn,begin,0,2016
2016-09-01,102,20502,305,412,offline,514,19,0,Autumn,begin,0,2016
2016-09-01,102,20656,305,412,offline,393,19,0,Autumn,begin,0,2016
2016-09-01,102,20662,305,412,offline,217,101,0,Autumn,begin,0,2016
2016-09-01,102,21274,305,412,offline,198,109,0,Autumn,begin,0,2016
2016-09-01,102,21068,305,412,offline,271,101,0,Autumn,begin,0,2016
2016-09-01,102,20656,305,412,offline,402,72,0,Autumn,begin,0,2016
2016-09-01,102,21068,305,412,offline,278,1006,0,Autumn,begin,0,2016
2016-09-01,102,22082,305,412,offline,2006,8,0,Autumn,begin,0,2016
2016-09-01,102,21274,305,412,offline,194,403,0,Autumn,begin,0,2016
2016-09-01,102,20457,305,412,offline,157,600,0,Autumn,begin,0,2016
2016-09-01,105,21485,305,412,offline,706,9,0,Autumn,begin,0,2016
2016-09-01,105,20457,305,412,offline,156,8,0,Autumn,begin,0,2016
2016-09-01,105,20174,303,401,offline,1658,7,0,Autumn,begin,0,2016
2016-09-01,102,21561,306,407,offline,732,34,0,Autumn,begin,0,2016
2016-09-01,102,20973,306,407,offline,534,306,0,Autumn,begin,0,2016
2016-09-01,102,20483,305,412,offline,297,70,0,Autumn,begin,0,2016
2016-09-01,102,21703,305,412,offline,419,30,0,Autumn,begin,0,2016
2016-09-01,102,21640,303,401,offline,338,15,0,Autumn,begin,0,2016
2016-09-01,102,20879,305,412,offline,489,16,0,Autumn,begin,0,2016
2016-09-01,102,21379,305,412,offline,983,17,0,Autumn,begin,0,2016
2016-09-01,104,21731,301,405,online,413,6,0,Autumn,begin,0,2016
2016-09-01,104,20003,301,405,online,738,19,0,Autumn,begin,0,2016
2016-09-01,104,21061,308,404,online,761,20,0,Autumn,begin,0,2016
2016-09-01,101,20189,305,412,offline,225,158,0,Autumn,begin,0,2016
2016-09-01,101,20457,305,412,offline,158,301,0,Autumn,begin,0,2016
2016-09-01,103,20433,305,412,offline,1818,125,0,Autumn,begin,0,2016
2016-09-01,103,20305,305,412,offline,669,45,0,Autumn,begin,0,2016
2016-09-01,104,20219,301,405,online,403,6,0,Autumn,begin,0,2016
2016-09-01,103,21484,305,412,offline,301,38,0,Autumn,begin,0,2016
2016-09-01,102,21926,305,412,offline,314,50,0,Autumn,begin,0,2016
2016-09-01,103,20151,305,412,offline,563,62,0,Autumn,begin,0,2016
2016-09-01,101,20573,306,407,offline,675,406,0,Autumn,begin,0,2016
2016-09-01,101,20045,306,407,offline,615,101,0,Autumn,begin,0,2016
2016-09-01,101,20457,305,412,offline,160,201,0,Autumn,begin,0,2016
2016-09-01,101,20700,306,407,offline,802,707,0,Autumn,begin,0,2016
