order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2018-03-01,105,21067,302,408,online,1687,16,0,Spring,begin,0,
2018-03-01,105,21715,302,408,online,1014,300,0,Spring,begin,0,
2018-03-01,105,21619,306,402,online,331,119,0,Spring,begin,0,
2018-03-01,105,20965,306,407,online,1344,26,0,Spring,begin,0,
2018-03-01,105,21127,302,408,online,1515,8,0,Spring,begin,0,
2018-03-01,105,20799,302,408,online,1770,26,0,Spring,begin,0,
2018-03-01,105,20820,306,407,online,832,211,0,Spring,begin,0,
2018-03-01,105,20093,306,407,online,815,87,0,Spring,begin,0,
2018-03-01,105,20945,306,407,online,1519,39,0,Spring,begin,0,
2018-03-01,105,20229,306,407,online,1598,27,0,Spring,begin,0,
2018-03-01,105,21946,306,407,online,1445,40,0,Spring,begin,0,
2018-03-01,105,21253,306,407,online,796,22,0,Spring,begin,0,
2018-03-01,105,20024,306,402,online,432,45,0,Spring,begin,0,
2018-03-01,105,21026,306,407,online,856,91,0,Spring,begin,0,
2018-03-01,105,21663,306,407,online,979,60,0,Spring,begin,0,
2018-03-01,105,21573,306,407,online,1050,157,0,Spring,begin,0,
2018-03-01,105,21735,306,407,online,1233,63,0,Spring,begin,0,
2018-03-01,105,20497,306,407,online,1177,13,0,Spring,begin,0,
2018-03-01,105,21147,306,407,online,1262,182,0,Spring,begin,0,
2018-03-01,105,20633,306,407,online,1419,69,0,Spring,begin,0,
2018-03-01,105,21656,306,407,online,680,117,0,Spring,begin,0,
2018-03-01,105,21053,306,407,online,758,248,0,Spring,begin,0,
2018-03-01,105,21881,306,407,online,683,178,0,Spring,begin,0,
2018-03-01,105,20139,306,407,online,602,5,0,Spring,begin,0,
2018-03-01,105,20413,306,407,online,982,103,0,Spring,begin,0,
2018-03-01,105,20900,306,407,online,892,73,0,Spring,begin,0,
2018-03-01,105,20265,306,407,online,604,253,0,Spring,begin,0,
2018-03-01,105,21103,306,407,online,840,73,0,Spring,begin,0,
2018-03-01,105,21631,302,408,online,1695,19,0,Spring,begin,0,
2018-03-01,105,20074,308,404,online,2017,16,0,Spring,begin,0,
2018-03-01,105,21759,302,408,online,1941,28,0,Spring,begin,0,
2018-03-01,105,20944,301,405,online,752,63,0,Spring,begin,0,
2018-03-01,105,21731,301,405,online,578,253,0,Spring,begin,0,
2018-03-01,105,21373,306,407,online,1164,37,0,Spring,begin,0,
2018-03-01,105,21986,301,405,online,485,272,0,Spring,begin,0,
2018-03-01,105,20452,301,405,online,1844,24,0,Spring,begin,0,
2018-03-01,105,20003,301,405,online,1042,253,0,Spring,begin,0,
2018-03-01,105,21801,301,405,online,975,137,0,Spring,begin,0,
2018-03-01,105,20929,308,404,online,3016,36,0,Spring,begin,0,
2018-03-01,105,20768,308,404,online,1544,16,0,Spring,begin,0,
2018-03-01,105,21061,308,404,online,1109,360,0,Spring,begin,0,
2018-03-01,105,20763,308,404,online,1406,98,0,Spring,begin,0,
2018-03-01,105,20877,308,404,online,740,41,0,Spring,begin,0,
2018-03-01,105,20512,308,404,online,1753,222,0,Spring,begin,0,
2018-03-01,105,20631,307,403,online,555,153,0,Spring,begin,0,
2018-03-01,105,20176,307,403,online,776,18,0,Spring,begin,0,
2018-03-01,105,20127,307,403,online,765,22,0,Spring,begin,0,
2018-03-01,105,20480,307,403,online,1104,28,0,Spring,begin,0,
2018-03-01,105,20492,307,403,online,391,6,0,Spring,begin,0,
2018-03-01,105,20504,307,403,online,391,11,0,Spring,begin,0,
2018-03-01,105,21081,307,403,online,509,98,0,Spring,begin,0,
2018-03-01,105,21524,307,403,online,497,106,0,Spring,begin,0,
2018-03-01,105,22021,307,403,online,571,129,0,Spring,begin,0,
2018-03-01,105,21183,307,403,online,578,362,0,Spring,begin,0,
2018-03-01,105,20862,307,403,online,801,437,0,Spring,begin,0,
2018-03-01,105,20006,307,403,online,796,97,0,Spring,begin,0,
2018-03-01,105,21716,307,403,online,942,58,0,Spring,begin,0,
2018-03-01,105,21465,302,408,online,1264,77,0,Spring,begin,0,
2018-03-01,105,20624,302,408,online,1439,5,0,Spring,begin,0,
