order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty,is_holiday,season,period,on_sale,year
2018-4-27,101,20016,303,401,offline,912,103,0,Spring,end,0,
2018-4-27,101,20323,305,412,offline,107,601,0,Spring,end,0,
2018-4-27,101,20896,307,403,offline,474,603,0,Spring,end,0,
2018-4-27,101,20631,307,403,offline,471,281,0,Spring,end,0,
2018-4-27,101,20738,305,412,offline,3255,5,0,Spring,end,0,
2018-4-27,101,20041,302,408,online,1030,219,0,Spring,end,0,
2018-4-27,101,20932,303,401,offline,1049,1002,0,Spring,end,0,
2018-4-27,101,22038,306,407,offline,942,139,0,Spring,end,0,
2018-4-27,101,20932,303,401,offline,1050,606,0,Spring,end,0,
2018-4-27,101,20501,306,407,offline,787,26,0,Spring,end,0,
2018-4-27,101,20973,306,407,offline,633,607,0,Spring,end,0,
2018-4-27,101,21003,306,407,offline,743,442,0,Spring,end,0,
2018-4-27,101,20980,303,401,offline,1279,23,0,Spring,end,0,
2018-4-27,102,20283,306,407,offline,681,336,0,Spring,end,0,
2018-4-27,101,21424,306,407,offline,539,448,0,Spring,end,0,
2018-4-27,101,21552,303,406,offline,1701,4,0,Spring,end,0,
2018-4-27,101,21379,305,412,offline,1183,22,0,Spring,end,0,
2018-4-27,101,21793,303,411,offline,3837,7,0,Spring,end,0,
2018-4-27,101,20076,303,401,offline,1322,7,0,Spring,end,0,
2018-4-27,101,20245,303,411,offline,3510,13,0,Spring,end,0,
2018-4-27,101,21346,306,407,offline,1773,9,0,Spring,end,0,
2018-4-27,101,21330,303,401,offline,1657,13,0,Spring,end,0,
2018-4-27,102,20016,303,401,offline,910,41,0,Spring,end,0,
2018-4-27,101,21883,306,407,offline,667,2,0,Spring,end,0,
2018-4-27,101,20501,306,407,offline,787,9,0,Spring,end,0,
2018-4-27,101,20328,306,407,offline,898,5,0,Spring,end,0,
2018-4-27,101,20221,306,407,offline,1879,4,0,Spring,end,0,
2018-4-27,101,21346,306,407,offline,1783,9,0,Spring,end,0,
2018-4-27,101,21386,306,407,offline,1568,10,0,Spring,end,0,
2018-4-27,101,20596,302,408,offline,2542,10,0,Spring,end,0,
2018-4-27,101,20717,303,401,offline,2327,10,0,Spring,end,0,
2018-4-27,101,22081,303,401,offline,2594,5,0,Spring,end,0,
2018-4-27,101,21878,305,412,online,264,85,0,Spring,end,0,
2018-4-27,101,20152,305,412,online,205,35,0,Spring,end,0,
2018-4-27,101,22028,305,412,online,389,87,0,Spring,end,0,
2018-4-27,101,21118,305,412,online,508,54,0,Spring,end,0,
2018-4-27,101,20119,305,412,online,771,28,0,Spring,end,0,
2018-4-27,101,20225,303,411,offline,4385,10,0,Spring,end,0,
2018-4-27,102,21023,306,407,offline,2056,25,0,Spring,end,0,
2018-4-27,102,21995,306,407,offline,804,103,0,Spring,end,0,
2018-4-27,102,21076,302,408,offline,1515,18,0,Spring,end,0,
2018-4-27,102,21023,306,407,offline,2051,17,0,Spring,end,0,
2018-4-27,102,20984,306,407,offline,877,174,0,Spring,end,0,
2018-4-27,102,21507,306,407,offline,1056,52,0,Spring,end,0,
2018-4-27,102,22027,306,402,offline,466,21,0,Spring,end,0,
2018-4-27,102,21431,302,408,offline,1014,26,0,Spring,end,0,
2018-4-27,102,20980,303,401,offline,1280,24,0,Spring,end,0,
2018-4-27,102,20227,308,404,offline,1201,102,0,Spring,end,0,
2018-4-27,102,20531,307,403,offline,1228,13,0,Spring,end,0,
2018-4-27,102,21768,307,403,offline,1561,17,0,Spring,end,0,
2018-4-27,102,20654,307,403,offline,958,35,0,Spring,end,0,
2018-4-27,102,20224,307,403,offline,700,88,0,Spring,end,0,
2018-4-27,102,21779,307,403,offline,692,184,0,Spring,end,0,
2018-4-27,102,20704,307,403,offline,538,111,0,Spring,end,0,
2018-4-27,102,21809,307,403,offline,537,89,0,Spring,end,0,
2018-4-27,102,20244,308,404,offline,1401,6,0,Spring,end,0,
2018-4-27,101,20501,306,407,offline,782,2,0,Spring,end,0,
2018-4-27,102,21168,308,404,offline,3113,11,0,Spring,end,0,
2018-4-27,102,20587,306,407,offline,968,25,0,Spring,end,0,
